State,District,Contractor,Contract/Mod Number,NASA Center,Place of Performance,Award Date,Completion Date,Award Type,Contractor Type - Indicators,Obligations,Change in Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description
AL,AL-04,SYMMETRY RESOURCES INCORPORATED,NNJ04HE44P Modification 1,JSC - Johnson Space Flight Center,"Arab, AL (District 04)",10/18/2004,11/01/2004,"[No Vendor Indicators Found], Purchase Order",Small Business ONLY - ,$0,$0,[None Indicated],N/A,N/A,Test report assessment of safer battery.
AL,AL-05,TENNESSEE VALLEY CONTRACTORS,NNM04AB98D Modification 1,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",10/18/2004,11/12/2004,"[No Vendor Indicators Found], Firm Fixed Price",Small Business ONLY - ,"$1,883","$1,883",236210,N/A,N/A,4200078694 ICONSTRUCT TWO NEW OFFICES IN THE CHIEF COUNSELS STE IN BLDG 4200
AL,AL-05,EG&G TECHNICAL SERVICES INC,NNM05AA70D Modification 0 (Base Record),MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",10/18/2004,11/17/2006,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$10,000","$10,000",541614,N/A,N/A,4200090957 SUPPLIES FOR SPACE SYSTEM PROGRAM OFFICE
AL,AL-07,THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ALABAMA,NAG513337 Modification 1,GSFC - Goddard Space Flight Center,"Tuscaloosa, AL (District 07)",10/18/2004,04/14/2005,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,"$70,084","$70,084",[None Indicated],N/A,N/A,THEORETICAL SPECTRAL LINE SHAPES AND COLLISION-INDUCED ABSORPTION FOR PLANETARY ATMOSPHERIC MODELING.
AL,AL-06,UNIV ALABAMA BIRMINGHAM,MSFC0200309DH36947D Modification 1,MSFC - Marshall Space Flight Center,"Birmingham, AL (District 06)",10/19/2004,11/30/2004,"Educational Institution,, Firm Fixed Price",Educational - ,$0,$0,541512,N/A,N/A,IMPROVEMENT IN TURBOMACHINERY GRID GENERATION
AL,,UNITED STATES DEPARTMENT OF THE ARMY,NNJ04HG55I Modification 2,JSC - Johnson Space Flight Center,"UNITED STATES, AL",10/19/2004,06/30/2005,"Federal Government,, Intragovernmental",Government - ,$0,$0,[None Indicated],N/A,N/A,TEST ANALYSIS IN THE LENS HYPERSONIC SHOCK TUNNEL
AL,AL-05,INTERNATIONAL SPACE SYS INC,NNM04AI90P Modification 1,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",10/19/2004,12/31/2004,"Small Business,Women Owned,, Firm Fixed Price","Woman Owned Small Business,Small Business - ",$0,$0,[None Indicated],N/A,N/A,4200074264 TECHNOLOGY METRICS RELATED TO THE ATLAS SYSTEM
AL,AL-05,BOARD OF TRUSTEES UNIVERSITY OF ALABAMA (0830),NGT540077 Modification 13,GSFC - Goddard Space Flight Center,"Huntsville, AL (District 05)",10/19/2004,04/30/2005,"Educational Institution,, Grant For Research",Educational - ,$0,$0,[None Indicated],N/A,N/A,ALABAMA SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM
AL,AL-05,GENERAL STANDARDS CORP,NNL04AK55P Modification 1,LaRC - Langley Research Center,"Huntsville, AL (District 05)",10/19/2004,10/15/2004,"Small Business,Veteran Owned,, Firm Fixed Price","Veteran Owned Small Business,Small Business - ",$0,$0,[None Indicated],N/A,N/A,ANALOG INPUT CARD
AL,AL-05,MOHAWK CARPET CORPORATION,NNM04AF15P Modification 3,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",10/19/2004,11/30/2004,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$19,008","$19,008",314110,N/A,N/A,150 BOXES OF CARPET TILES
AL,AL-05,B D SYSTEMS INC               ,MSFC0200203DNAS802045 Modification 13,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",10/19/2004,02/28/2007,"SBA Certified 8A Program Participant,SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,Small Business,Small Disadvantaged Business,Women Owned,, Cost Plus Incentive Fee","Small Disadvantaged Business,8(A) Program,Woman Owned Small Business,Small Business - ","$56,859","$56,859",541710,N/A,N/A,SBR SYSTEM ANANLYSIS
AL,AL-05,ALABAMA A & M UNIV,NGT852902 Modification 4,MSFC - Marshall Space Flight Center,"NORMAL, AL (District 05)",10/20/2004,06/30/2005,"Educational Institution,Historically Black College Or University,, Grant For Research",Historically Black Colleges and Universities - ,$0,$0,[None Indicated],N/A,N/A,FABRICATION & OPTICAL AND ELECTRICAL CHARACTERIZA- TION OF THE DIFFRACTIVE HOLOGRAPHIC OPTICAL E
AL,AL-05,SCIENCE APPLICATION INTL CORP,NNM04AA02C Modification 23,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",10/20/2004,12/31/2006,"[No Vendor Indicators Found], Cost Plus Award Fee",Other Than Small Business - 03HAW001,$0,$0,541513,N/A,N/A,UNIFIED NASA INFORMATION TECHNOLOGY SERVICES (UNITES)
AL,AL-05,THE UNIVERSITY OF ALABAMA IN HUNTSVILLE,NNG04GR29G Modification 1,GSFC - Goddard Space Flight Center,"Huntsville, AL (District 05)",10/20/2004,03/31/2007,"Educational Institution,, Grant For Research",Educational - ,$0,$0,[None Indicated],N/A,N/A,AEROSOIS FROM SAGE-11 AND SAGE-111
AL,AL-05,TELEDYNE INDUSTRIES INC       ,MSFC0200206DNAS802060 Modification 68,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",10/20/2004,06/30/2007,"[No Vendor Indicators Found], Cost Plus Award Fee",Other Than Small Business - ,$0,"$-23,563",541710,N/A,N/A,SYSTEMS DEVELOPMENT & OPERATIONS SUPPORT 
AL,AL-05,G S C CONSTRUCTION INC,MSFC0200305DNAS803047 Modification 5,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",10/20/2004,02/28/2005,"SBA Certified HUBZone,, Firm Fixed Price","SBA Certified HUBZone,Small Business - ","$248,545","$248,545",236210,N/A,N/A,4200012742  CONSTRUCT REPLACEMENT BUILDING 4600
AL,AL-05,BUSINESS TECHNOLOGY DEVELOPMENT CENTER INCORPORATED,NNM05AA03G Modification 0 (Base Record),MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",10/20/2004,11/10/2004,"Nonprofit Organization,, Grant For Research",Non-Profit Institutions - ,"$1,402,104","$1,402,104",[None Indicated],N/A,N/A,FACILITY GRANT FOR RENOVATION AT 515 SPARKMAN DRIVE
AL,AL-05,SEXTON WELDING SUPPLY COMPANY INCORPORATED,NNM05AA30P Modification 0 (Base Record),MSFC - Marshall Space Flight Center,"Huntsville, AL (District 05)",10/21/2004,10/22/2004,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$5,480","$5,480",[None Indicated],N/A,N/A,argone gas for nde testing
AL,AL-05,MADISON RESEARCH CORPORATION,NNM04AA01T Modification 4,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",10/21/2004,10/22/2004,"Black American Owned Business,Minority Owned,Small Business,, Firm Fixed Price","Small Disadvantaged Business,Small Business - ","$5,618","$5,618",541710,N/A,N/A,4200031862 DEMONSTRATION OF AUTONOMOUS RENDEZVOUS TECHNOLOTY (DART)
AL,AL-05,MADISON RESEARCH CORPORATION,NNM05AA01T Modification 0 (Base Record),MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",10/21/2004,09/30/2005,"Black American Owned Business,Minority Owned,Small Business,, Firm Fixed Price","Small Disadvantaged Business,Small Business - ","$40,000","$244,466",541710,N/A,N/A,MATERIALS SCIENCE RESEARCH RACK (MSRR-1) MASTER CONTROLLER FLIGHT SOFTWARE
AL,,US ARMY,NNJ04VC26I Modification 1,JSC - Johnson Space Flight Center,"UNITED STATES, AL",10/21/2004,01/31/2005,"[No Vendor Indicators Found], Intragovernmental",Other Than Small Business - ,"$700,000","$700,000",[None Indicated],N/A,N/A,REDESIGN OF THE OUTER MOLD LINE IN FRONT OF THE BI POD SPINDLE FITTINGS ON EXTERNAL TANK
AL,AL-05,EG&G TECHNICAL SERVICES INCORPORATED,NNM04AB67D Modification 5,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",10/22/2004,06/30/2005,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$-10,000","$-10,000",561210,N/A,N/A,4200072971 BLANKET DELIVERY ORDER FOR MAINTENANCE/ REPAIR
AL,AL-05,MADISON RESEARCH CORPORATION,NNM04AA01T Modification 5,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",10/22/2004,10/22/2004,"Black American Owned Business,Minority Owned,Small Business,, Firm Fixed Price","Small Disadvantaged Business,Small Business - ",$0,$0,541710,N/A,N/A,4200031862 DEMONSTRATION OF AUTONOMOUS RENDEZVOUS TECHNOLOTY (DART)
AL,AL-05,COMMAND SUPPLY INCORPORATED,NNM04AH31P Modification 0 (Base Record),MSFC - Marshall Space Flight Center,"Huntsville, AL (District 05)",10/22/2004,11/24/2004,"SBA Certified HUBZone,Small Business,Women Owned,, Firm Fixed Price","SBA Certified HUBZone,Woman Owned Small Business,Small Business - ","$3,500","$3,500",[None Indicated],N/A,N/A,purchase of shuttle pins
AL,AL-05,"FORSYTHE AND LONG ENGINEERING,",NNM05AA05D Modification 0 (Base Record),MSFC - Marshall Space Flight Center,"Florence, AL (District 05)",10/22/2004,04/15/2005,"Small Business,Very Small Business,Women Owned,, Other ","Woman Owned Small Business,Small Business - ","$404,276","$404,276",236210,N/A,N/A,construct new building addition to building 4619
AL,AL-05,EG&G TECHNICAL SERVICES INC,MSFC0200308CH36957DGS10F0038M Modification 14,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",10/25/2004,03/31/2006,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,$92,$92,541614,N/A,N/A,4200024401 FOR ED DIRECTORATE/LOGISTICS SERVICES 
AL,AL-05,EG&G TECHNICAL SERVICES INC,MSFC0200308CH36954DGS10F0038M Modification 11,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",10/25/2004,07/31/2006,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,$228,$228,541614,N/A,N/A,4200024397 FOR TD DIRECTORATE/LOGISTICS SERVICES
AL,AL-05,EG&G TECHNICAL SERVICES INC,MSFC0200309CH36950DGS10F0038M Modification 13,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",10/25/2004,07/31/2006,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$2,457","$2,457",541614,N/A,N/A,4200024443 4200026901 FOR AD DIRECTORATE/LOGISTIC SERVICES 
AL,,EG&G TECHNICAL SERVICES INC,MSFC0200309CH36958DGS10F0038M Modification 14,MSFC - Marshall Space Flight Center,"UNITED STATES, AL",10/25/2004,07/31/2006,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$3,800","$3,800",541614,N/A,N/A,FOR FLIGHT HARDWARE/LOGISTICS SERVICES 
AL,AL-05,JEAN OLIVIER MANAGEMENT CONSULTANT,NNG05HR23P Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Huntsville, AL (District 05)",10/25/2004,12/01/2004,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$9,500","$9,500",[None Indicated],N/A,N/A,glast irt support
AL,AL-05,TELEDYNE BROWN ENGINEERING INCORPORATED,NNM04AD03D Modification 0 (Base Record),MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",10/25/2004,02/25/2005,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$13,430","$13,430",561210,N/A,N/A,4200088531 Q46 FOR REPAIR TO ISOLATE AND DE-ENERGIZE HP GNZ SERVICE
AL,AL-05,THE UNIVERSITY OF ALABAMA IN HUNTSVILLE,NNG05GA88G Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Huntsville, AL (District 05)",10/25/2004,10/14/2005,"Educational Institution,, Grant For Research",Educational - ,"$80,000","$80,000",[None Indicated],N/A,N/A,"ROBUST LOCATLIZATION, CLASSIFICATION, AND TEMPORAL EVOLUTION TRACKING IN AURORA DATA/UAH PROPOSAL 2004-290"
AL,AL-05,EG&G TECHNICAL SERVICES INCORPORATED,NNM04AB64D Modification 2,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",10/26/2004,06/30/2005,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$-392,000","$-392,000",561210,N/A,N/A,4200067913 OPTION YEAR 1 BLANKET DELIVERY ORDER FO R SECURITY FUNDING
AL,AL-05,EG&G TECHNICAL SERVICES INC,NNM05AA27D Modification 0 (Base Record),MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",10/26/2004,11/26/2004,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$6,835","$6,835",541614,N/A,N/A,OFFICE FURNITURE ACQUISITION
AL,AL-05,ADVANCED OPTICAL SYSTEMS INC,NNM04AA23C Modification 3,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",10/27/2004,08/31/2004,"Small Business,Veteran Owned,, Firm Fixed Price","Veteran Owned Small Business,Small Business Innovative Research,Small Business - ",$0,$0,541710,N/A,N/A,4200037989 SBIR PHASE 11 RENDEZVOUS AND DOCKING SENSOR SUITE
AL,AL-05,EG&G TECHNICAL SERVICES INC,NNM05AA28D Modification 0 (Base Record),MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",10/27/2004,03/31/2006,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$24,812","$24,812",541614,N/A,N/A,FURNITURE
AL,AL-05,EG&G TECHNICAL SERVICES INCORPORATED,NNM04AB73D Modification 2,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",10/27/2004,06/30/2005,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$24,926","$24,926",561210,N/A,N/A,4200076756 OPT YR 1 BLANKET DELIVERY ORDER FOR ISSUANCE OF FACILITIES WORK REQUESTS
AL,AL-05,INTERGRAPH CORP,MSFC0200309DNAS803088 Modification 7,MSFC - Marshall Space Flight Center,"MADISON, AL (District 05)",10/27/2004,11/30/2004,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$91,000",$0,531210,N/A,N/A,FACILITY REQUIREMENTS FOR OFFSITE LEASED SPACE TO HOUSE OSP PROGRAM OFFICE
AL,AL-05,BOARD OF TRUSTEES UNIVERSITY OF ALABAMA (0830),NGT852878 Modification 6,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",10/28/2004,12/31/2004,"Educational Institution,, Grant For Research",Educational - ,$0,$0,[None Indicated],N/A,N/A,ION CYCLOTRON RESONANCE HEATING OF A PLASMA BY HELICON WAVES FOR THE GASDYNAMIC MIRROR FUSION...
AL,AL-05,ALABAMA A & M UNIV,NGT852942 Modification 3,MSFC - Marshall Space Flight Center,"NORMAL, AL (District 05)",10/28/2004,06/30/2006,"Educational Institution,Historically Black College Or University,, Grant For Research",Historically Black Colleges and Universities - ,$0,$0,[None Indicated],N/A,N/A,4200019896  DEVELOPMENT OF HIGH PERFORMANCE NANO- COMPOSITE PYROELECTRICE UNCOOLED INFRARED SENSORS
AL,AL-05,JOHNSON CONTRACTORS INC,NNM04AB93D Modification 3,MSFC - Marshall Space Flight Center,"Huntsville, AL (District 05)",10/28/2004,11/12/2004,"[No Vendor Indicators Found], Firm Fixed Price",Small Business ONLY - ,"$1,738","$1,738",236210,N/A,N/A,4200077049 CONSTRUCT PHOTOGRAPHIC ANALYSIS LABORATORY IN BLDG 4203 3RD FLOOR
AL,AL-05,QTEC INCORPORATED,MSFC0200210CH35925DGS10F0362K Modification 15,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",10/28/2004,12/31/2004,"Small Business,, Fixed Price with Economic Price Adjustment",Small Business ONLY - ,"$17,575","$17,575",541611,N/A,N/A,SYSTEMS ENGINEERING AND MANAGEMENT SUPPORT
AL,AL-05,"BURKETT CONSTRUCTION COMPANY,",NNM05AA06D Modification 0 (Base Record),MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",10/28/2004,12/31/2004,"Service Related Disabled Veteran Owned Business,Veteran Owned,, Firm Fixed Price","Veteran Owned Small Business,Service Disabled Veteran Owned Small Business,Small Business - ","$28,400","$28,400",238210,N/A,N/A,"UPGRADE ROOMS 1, 1A, 2 AND 3 IN BLDG 4250 FWR 536125"
AL,AL-05,"BURKETT CONSTRUCTION COMPANY,",NNM05AA10D Modification 0 (Base Record),MSFC - Marshall Space Flight Center,"Huntsville, AL (District 05)",10/28/2004,12/31/2004,"Service Related Disabled Veteran Owned Business,Veteran Owned,, Firm Fixed Price","Veteran Owned Small Business,Service Disabled Veteran Owned Small Business,Small Business - ","$28,400","$28,400",[None Indicated],N/A,N/A,"UPGRADE ROOMS 1, 1A, 2 AND 3 IN BUILDING 4250 FWR 536125"
AL,AL-05,SVERDRUP TECHNOLOGY INC,MSFC0200010DNAS800187 Modification 75,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",10/28/2004,01/27/2005,"[No Vendor Indicators Found], Cost Plus Award Fee",Other Than Small Business - ,"$206,907",$0,541330,N/A,N/A,"ENGINEERING, SCIENCE,AND TECHNICAL SERVICE"
AL,AL-05,TELEDYNE BROWN ENGINEERING INCORPORATED,NNM04AC32D Modification 1,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",10/29/2004,10/29/2004,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,$0,$0,561210,N/A,N/A,Q023 TO DELIVERY ORDER UNDER CONTRACT
AL,AL-05,"VEC VALLEY ELECTRIC, INC",NNM04AB91D Modification 2,MSFC - Marshall Space Flight Center,"Huntsville, AL (District 05)",10/29/2004,10/29/2004,"[No Vendor Indicators Found], Firm Fixed Price",Small Business ONLY - ,$855,$855,236210,N/A,N/A,4200074395 INSTALL NEW CABLE TRAYS BLDG 4663
AL,AL-05,JESSE STUTTS INC,NNM04AC04D Modification 1,MSFC - Marshall Space Flight Center,"Huntsville, AL (District 05)",10/29/2004,12/31/2004,"Small Business,Veteran Owned,, Firm Fixed Price","Veteran Owned Small Business,Small Business - ","$1,173","$1,173",236210,N/A,N/A,4200082540 REPLACE BOILER BLDG 4718
AL,AL-05,MAINTHIA TECHNOLOGIES INC,NNM04AA67T Modification 2,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",10/29/2004,08/31/2005,"Minority Owned,SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,Small Disadvantaged Business,Sub Continent Asian American Owned Business,, Firm Fixed Price","Small Disadvantaged Business,Small Business - ","$163,628",$0,561110,N/A,N/A,4200082554 TASK ORDER 4 FOR CENTERWIDE ADMIN SERVICES
AL,AL-05,A Z TECHNOLOGY INC            ,MSFC0200202DNAS802030 Modification 5,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",10/31/2004,10/31/2004,"Small Business,, Firm Fixed Price","Small Business Innovative Research,Small Business - ",$0,$0,541710,N/A,N/A,R&D SERVICES NRA 8-31; IN SITU MATERIALS PROPERTIES SENSOR
AL,AL-05,B D SYSTEMS INCORPORATED (5882),NNM04AA09T Modification 1,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",10/31/2004,10/31/2004,"Black American Owned Business,Minority Owned,Small Business,Women Owned,, Firm Fixed Price","Small Disadvantaged Business,Woman Owned Small Business,Small Business - ",$0,$0,[None Indicated],N/A,N/A,4200053556 JUPITER ICY MOONS ORBITER (JIMO) PROJCT
AL,AL-05,ACCENTURE INCORPORATED,NNM04AA26T Modification 3,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",10/31/2004,10/31/2004,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,$0,$0,541519,N/A,N/A,4200076968 IFMP BUDGET FORMULATION
AL,AL-05,SVERDRUP TECHNOLOGY INC,MSFC0200010DNAS800187 Modification 74,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",11/01/2004,01/31/2005,"[No Vendor Indicators Found], Cost Plus Award Fee",Other Than Small Business - ,$0,$0,541330,N/A,N/A,"ENGINEERING, SCIENCE,AND TECHNICAL SERVICE"
AL,AL-05,BAE SYSTEMS ANALYTICAL SOLUTIONS INCORPORATED,MSFC0200305DNAS802096 Modification 21,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",11/01/2004,04/30/2005,"[No Vendor Indicators Found], Cost Plus Incentive Fee",Small Business ONLY - ,"$18,513","$18,513",541710,N/A,N/A,CONFIGURATION AND DATA MANAGEMENT SERVICES
AL,AL-05,ELMCO INC,NNM04AH79P Modification 2,MSFC - Marshall Space Flight Center,"Huntsville, AL (District 05)",11/01/2004,11/30/2004,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$18,626","$18,626",541330,N/A,N/A,4200038633 INCORPORATES ONE OR MORE CLAUSES BY REFERENCE
AL,AL-03,AUBURN UNIVERSITY,NNG05GB19G Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Auburn University, AL (District 03)",11/01/2004,10/31/2005,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,"$30,000","$90,000",[None Indicated],N/A,N/A,3D SINGLE-EVENT EFFECTS MODELING IN HIGH-SPEED SiGe HBTs
AL,AL-05,ELMCO INCORPORATED,MSFC0200204CH34165DGS23F0255K Modification 6,MSFC - Marshall Space Flight Center,"Huntsville, AL (District 05)",11/01/2004,12/31/2004,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$49,896","$49,896",541330,N/A,N/A,SCHEDULING SERVICES
AL,AL-03,AUBURN UNIVERSITY,NNG05GB19G Modification 1,GSFC - Goddard Space Flight Center,"Auburn University, AL (District 03)",11/01/2004,10/31/2005,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,"$50,000",$0,[None Indicated],N/A,N/A,3D SINGLE-EVENT EFFECTS MODELING IN HIGH-SPEED SiGe HBTs
AL,AL-05,HERNANDEZ ENGINEERING INC,MSFC0200009DNAS800179 Modification 57,MSFC - Marshall Space Flight Center,"HUNTSVILLE, AL (District 05)",11/01/2004,09/30/2005,"Hispanic American Owned Business,Minority Owned,Women Owned,, Cost Plus Award Fee","Small Disadvantaged Business,Woman Owned Small Business,Small Business - ","$427,100",$0,541710,N/A,N/A,SAFETY AND MISSION ASSURANCE MISSION SERVICES FOR THE MARSHALL SPACE FLIGHT CENTER
